Coll. No.,Family,Scientific Name,Common Name,Locality and habitat description,Habit,GPSN,GPSE,Altitude,Date,Collector,Identifier,Note
5133,Potamogetonaceae,Potamogeton octandrus Poir.,眼子菜,"桃園市 (Taoyuan city), 楊梅區 (Yangmei District), 老莊路 (Laochuang Rd.)",flowering,,,,2 May. 2020,趙建棣 (C. T. Chao) accompanied 劉世強 (S. C. Liu),,
5134,Eriocaulaceae,Eriocaulon nepalense J.D.Prescott ex Bong.,尼泊爾穀精草,"桃園市 (Taoyuan city), 楊梅區 (Yangmei District), 老莊路 (Laochuang Rd.)",flowering,,,,2 May. 2020,趙建棣 (C. T. Chao) accompanied 劉世強 (S. C. Liu),,
5135,Scrophulariaceae,Buddleja curviflora Hook. & Arn.,彎花醉魚木,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 梅園 (Meiyuan)",flowering,,,,17 Jul. 2020,趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang),,
5136,Cyperaceae,Carex sp.,,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 金馬隧道 (Chinma tunnel)",flowering,,,,17 Jul. 2020,趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang),,
5137,Umbelliferae,Osmorhiza aristata (Thunb.) Rydb.,臭根,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 金馬隧道 (Chinma tunnel)",fruiting,,,,17 Jul. 2020,趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang),,
5138,Crassulaceae,Sedum morrisonense Hayata,玉山佛甲草,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 金馬隧道 (Chinma tunnel)",flowering,,,,17 Jul. 2020,趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang),,
5139,Rosaceae,Prunus spinulosa Siebold & Zucc.,刺葉桂櫻,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 金馬隧道 (Chinma tunnel)",fruiting,,,,17 Jul. 2020,趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang),,
5140,Asparagaceae,Ophiopogon bodinieri,沿階草,"花蓮縣 (Hualien county), 秀林鄉 (Hsiulin township), 金馬隧道 (Chinma tunnel)",flowering,,,,17 Jul. 2020,趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang),,
5141,Lauraceae,Litsea acuminata (Blume) Kurata,長葉木薑子,"花蓮縣 (Hualien county), 瑞穗鄉 (Juisuei township), 瑞穗林道 (Juisuei logging track)",flowering,,,,18 Jul. 2020,趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang),,
5142,Urticaceae,Elatostema microcephalanthum Hayata,微頭花樓梯草,"花蓮縣 (Hualien county), 瑞穗鄉 (Juisuei township), 瑞穗林道 (Juisuei logging track)",flowering,,,,18 Jul. 2020,趙建棣 (C. T. Chao) accompanied with 張之毅 (C. I Chang),,
